日期,开盘,收盘,最高,最低,成交量,MACD_DIF,MACD_DEA,MACD_HIST,DAILY_KDJ_K,DAILY_KDJ_D,DAILY_KDJ_J,RSI,BOLL_UPPER,BOLL_MIDDLE,BOLL_LOWER,ATR,CCI,MA5,MA10,MA20,MA30,MA60,MA120,EMA12,EMA26,VOLUME_MA5,VOLUME_MA10,VOLUME_MA20,BBI,WR,MTM,OBV
2025-11-18,41.3,41.51,42.23,40.9,568714.0,-1.269858762486031,-0.5760028708303928,-1.3877117833112762,15.23104899747637,13.715920100707176,18.261306791014754,21.843687374749493,51.661259023482614,45.25599999999999,38.85074097651737,1.774285714285713,-95.96190900576421,41.232,42.65,45.25599999999999,45.885666666666665,43.58966666666666,33.216833333333334,43.06454576714545,44.334404529631485,617082.8,663479.7,907340.35,42.8028125,-88.77159309021117,-6.719999999999999,73769920.11
2025-11-17,40.9,41.68,42.2,40.9,782103.0,-1.213166439921011,-0.4025388979164831,-1.6212550840090556,12.492591195329645,12.95835565232258,11.561062281343776,21.612690019828136,51.91659870272941,45.607,39.29740129727059,1.7749999999999986,-105.18181626766047,41.339999999999996,42.938,45.607,46.122,43.4445,33.07308333333334,43.34719045208099,44.560356892002005,650825.8,709001.4,952138.4,43.08354166666667,-87.14011516314783,-6.960000000000001,74338634.11
2025-11-14,41.0,40.34,41.32,40.34,517755.0,-1.140469454539172,-0.19988201241535114,-1.881174884247642,6.88047971334848,13.191237880819047,-5.741036621592652,19.647696476964796,52.06193912296361,45.934,39.80606087703639,1.8214285714285698,-144.1941677426261,41.69199999999999,43.449,45.934,46.28633333333333,43.256166666666665,32.93108333333333,43.65031598882299,44.79078544336217,632174.8,707889.7,996581.95,43.33239583333334,-100.0,-9.599999999999994,73556531.11
2025-11-13,40.99,41.51,42.12,40.78,558322.0,-0.8946566556766982,0.0352648481156041,-1.8598430075846046,10.32071957002272,16.34661696455433,-1.7310752190404983,32.936010037641154,51.72896634284065,46.1755,40.62203365715935,1.9399999999999988,-145.6974917302894,42.581999999999994,44.23799999999999,46.1755,46.541666666666664,43.04416666666667,32.806333333333335,44.25219162315444,45.14684827883114,656574.4,739925.3,1023072.05,43.96552083333333,-92.68292682926828,-8.760000000000005,74074286.11
2025-11-12,42.06,41.12,42.26,40.73,658520.0,-0.6870242228641956,0.2677452240636797,-1.9095388938557507,10.538113575566392,19.359565661820135,-7.104790596941093,34.457388105456786,51.49373802010888,46.3795,41.26526197989112,1.9449999999999992,-173.2817797203777,43.44,44.951,46.3795,46.82333333333334,42.770833333333336,32.66641666666666,44.75077191827343,45.43779614113763,714372.4,795270.2,1044466.5,44.48947916666666,-96.34146341463415,-8.18,73515964.11
2025-11-11,43.94,42.05,44.0,41.86,737429.0,-0.37230756537821463,0.5064375857956485,-1.7574903023477262,13.603780532841109,23.770291704947002,-6.729241811370677,32.84628872004674,51.17270984062392,46.6885,42.20429015937608,2.0021428571428563,-157.63596994013497,44.068,45.833,46.6885,47.212333333333326,42.48883333333333,32.52941666666667,45.41091226705042,45.78321983242864,709876.6,849945.9,1092293.05,45.19739583333333,-98.00629590766005,-4.900000000000006,74174484.11
2025-11-10,44.8,43.44,44.96,43.2,688848.0,-0.05989019432696807,0.7261238735891142,-1.5720281358321646,19.338255068924596,28.85354729099995,0.3076706247738912,34.41518677281077,50.9469879479006,46.770500000000006,42.59401205209941,1.9914285714285707,-121.3144249138305,44.536,46.655,46.770500000000006,47.53733333333333,42.192833333333326,32.3875,46.021987224695955,46.08187741902293,767177.0,957758.7,1122192.65,45.875833333333325,-94.75566150178787,-2.75,74911913.11
2025-11-07,45.82,44.79,45.82,44.27,639753.0,0.1982118348231836,0.9226273905681348,-1.4488311114899024,26.172331056995155,33.61119340203762,11.29460636691023,38.78351863963376,50.79722618808249,46.9185,43.03977381191751,2.03,-85.74552733463692,45.206,47.241,46.9185,47.789333333333325,41.868,32.233333333333334,46.491439447367945,46.29322761254476,783604.6,1042231.9,1137936.9,46.25479166666666,-78.66507747318238,-3.1300000000000026,75600761.11
2025-11-06,44.45,45.8,45.99,44.31,847312.0,0.3873062526137758,1.1037312795043726,-1.4328500537811935,28.59103532208392,37.33062457455885,11.111856817134068,51.817657241777255,50.83644789228094,47.0715,43.306552107719064,2.1928571428571426,-77.06958121415418,45.89399999999999,47.457,47.0715,48.18533333333333,41.53233333333333,32.07533333333333,46.80079207416212,46.41348582154834,823276.2,1070307.8,1171541.55,46.46604166666667,-66.62693682955904,-2.730000000000004,76240514.11
2025-11-05,43.05,44.26,44.88,43.0,636041.0,0.5201895821921099,1.2828375362270217,-1.5252959080698236,26.2000213979054,41.70041920079631,-4.8007742078764295,45.89759407772979,51.26922144283857,47.295500000000004,43.32177855716144,2.213571428571428,-141.56519262265923,46.462,47.495999999999995,47.295500000000004,48.382,41.184666666666665,31.91141666666667,46.98275426946432,46.46256468727221,876168.0,1085294.8,1220618.85,46.80083333333334,-84.98212157330157,-3.960000000000001,75393202.11
2025-11-04,46.8,44.39,46.94,44.27,1023931.0,0.8390306380220238,1.4734995247357496,-1.2689377734274516,31.791092883508885,49.45061810224176,-3.527957553956867,41.82124789207421,51.23641631443007,47.503499999999995,43.77058368556992,2.2364285714285708,-110.83797155225675,47.598,47.862,47.503499999999995,48.492666666666665,40.836666666666666,31.76275,47.47780050027602,46.63876986225399,990015.2,1151201.0,1250709.9,47.523958333333326,-98.31460674157307,-0.7800000000000011,76029243.11
2025-11-03,48.6,46.79,48.62,46.47,770986.0,1.2205473218191614,1.632116746414181,-0.8231388491900393,46.84394269604986,58.2803807116082,23.971066664933176,58.15789473684211,51.172380515427086,47.714,44.25561948457291,2.3699999999999997,-22.023330651649324,48.773999999999994,48.275999999999996,47.714,48.55333333333333,40.48516666666667,31.60616666666667,48.03921877305348,46.81867145123431,1148340.4,1195275.4,1275286.45,48.18645833333333,-56.72009864364984,1.1999999999999957,77053174.11
2025-10-31,48.4,48.23,49.58,48.11,838111.0,1.445384291730143,1.7350091025629357,-0.5792496216655856,59.92108645786792,63.99859971938737,51.76605993482903,54.514060187469155,51.17442434175612,47.705,44.235575658243874,2.5342857142857143,45.64782601388243,49.275999999999996,48.419,47.705,48.532000000000004,40.080000000000005,31.435416666666665,48.2663494590632,46.82096516733305,1300859.2,1285274.2,1300303.55,48.482812499999994,-37.844311377245546,0.9299999999999997,77824160.11
2025-10-30,50.15,48.64,50.76,48.5,1111771.0,1.5647160709004382,1.8074153052711337,-0.48539846874139103,67.12300899714675,66.03735635014709,69.29431429114607,51.853589863913655,51.15711706282706,47.6935,44.22988293717294,2.704285714285714,78.83895838844967,49.019999999999996,48.11300000000001,47.6935,48.32266666666667,39.656666666666666,31.2505,48.27295845162015,46.708242380719696,1317339.4,1306218.8,1349823.05,48.57729166666667,-32.934131736526936,4.950000000000003,78662271.11
2025-10-29,49.98,49.94,50.41,49.07,1205277.0,1.6525218534647053,1.8680901138638075,-0.4311365207982045,74.02916544818193,65.49453002664725,91.09843629125129,49.242424242424235,51.3471423866864,47.759499999999996,44.17185761331359,2.735,100.78265807471053,48.529999999999994,47.808,47.759499999999996,48.005,39.22933333333334,31.066499999999998,48.20622362464199,46.55370177117727,1294421.6,1293662.8,1410676.15,48.5828125,-17.365269461077876,3.539999999999999,79774042.11
2025-10-28,49.49,50.27,51.39,48.88,1815557.0,1.608193643523606,1.921982178963583,-0.627577070879954,72.35420059036963,61.22721231587991,94.60817713934907,53.85899040467252,52.038698912750235,47.902,43.76530108724977,2.8942857142857146,104.69829308671582,48.126,47.544,47.902,47.672000000000004,38.79316666666667,30.86466666666667,47.89099155639508,46.28279791287146,1312386.8,1334640.2,1449717.6,48.219479166666666,-13.413173652694576,2.4200000000000017,80979319.11
