日期,开盘,收盘,最高,最低,成交量,MA5,MA10,MA20,MA30,MA60,MA120,EMA12,EMA26,VOLUME_MA5,VOLUME_MA10,VOLUME_MA20,MACD_DIF,MACD_DEA,MACD_HIST,DAILY_KDJ_K,DAILY_KDJ_D,DAILY_KDJ_J,RSI,BOLL_UPPER,BOLL_MIDDLE,BOLL_LOWER,ATR,CCI,BBI,WR,MTM,OBV,WEEKLY_KDJ_K,WEEKLY_KDJ_D,WEEKLY_KDJ_J
2023-10-16,1750.98,1729.9,1756.0,1722.45,20790.0,1763.08,1785.333,1802.179,1817.5376666666668,1820.3351666666667,1767.24975,1782.3816828649144,1800.626705228789,20582.4,20383.4,20564.75,-18.245022363874114,-9.927820364336418,-16.634403999075392,15.609680094681917,24.227255461382157,-1.6254706387185678,28.646998107689654,1862.5774255284657,1802.179,1741.7805744715345,28.717857142857156,-210.1974383378187,1780.479375,-94.15732099443176,-94.09999999999992,-684879.1499999999,,,
2023-10-13,1770.88,1751.0,1778.01,1738.19,25028.0,1772.5,1797.243,1806.609,1820.707,1820.7201666666665,1767.1124166666666,1791.9238070221716,1806.284841647092,22377.0,21743.4,20135.85,-14.361034624919968,-7.848519864451992,-13.025029520935949,20.10134750126861,28.536043144732275,3.231956214341267,44.00881568263542,1856.8242834357047,1806.609,1756.3937165642951,30.357142857142872,-199.334470858008,1790.767916666667,-88.53896394381323,-75.94000000000005,-664089.1499999999,,,
2023-10-12,1797.9,1786.0,1798.23,1777.2,14865.0,1782.0099999999998,1801.982,1810.959,1822.8836666666668,1820.5101666666667,1766.8790833333333,1799.364499208021,1810.7076289788597,21479.0,21189.5,19733.55,-11.343129770837775,-6.220391174334997,-10.24547719300556,24.31921913916274,32.75339096646411,7.450875484560001,43.721430492067746,1855.6616757235404,1810.959,1766.2563242764595,29.690714285714307,-107.3670271720734,1797.6005208333331,-75.19398071949222,-43.200000000000045,-639061.1499999999,,,
2023-10-11,1784.65,1778.5,1784.65,1768.0,21945.0,1787.61,1805.782,1814.709,1822.4836666666667,1819.306833333333,1766.11325,1801.794408154934,1812.6842392971685,22682.0,20953.2,19546.35,-10.88983114223356,-4.939706525209303,-11.900249234048516,24.07581906849022,36.970476880114795,-1.7134965547589331,41.85002952174767,1863.0323925700136,1814.709,1766.3856074299863,29.68714285714288,-166.59692679638349,1799.6359375,-84.01128615095237,-3.490000000000009,-653926.1499999999,,,
2023-10-10,1782.89,1770.0,1798.98,1768.0,20284.0,1795.11,1810.626,1818.719,1822.8003333333336,1818.1651666666664,1765.83825,1806.0297550921948,1815.4189784409416,21445.4,20257.7,19232.05,-9.389223348746556,-3.4521753709532375,-11.874095955586634,28.11937167821151,43.41780578592709,-2.4774965372196363,39.82899022801301,1867.6969288208568,1818.719,1769.7410711791429,30.631428571428597,-182.63376592715696,1804.4317708333335,-94.0042323066072,-48.690000000000055,-675871.1499999999,,,
2023-10-09,1796.94,1777.0,1796.94,1764.9,29763.0,1807.586,1816.546,1823.519,1823.5003333333336,1817.0135,1765.8524166666668,1812.580619654412,1819.052496716217,20184.4,21485.2,19411.4,-6.471877061804662,-1.967913376504908,-9.007927370599509,39.181173670620865,51.06702283978487,15.409475332292857,40.62123665960714,1871.1925172650715,1823.519,1775.845482734928,29.2014285714286,-194.36255449769536,1813.2516666666668,-85.7747472372444,-42.91000000000008,-655587.1499999999,,,
2023-09-28,1824.98,1798.55,1824.98,1797.8,20538.0,1821.986,1817.045,1827.2215,1824.3533333333332,1815.564,1765.969,1819.0498232279415,1822.4166964535143,21109.8,21352.0,18580.5,-3.3668732255728173,-0.8419224551799694,-5.0499015407856955,51.65913412455349,57.009947424366864,40.957507524926754,45.5255012784282,1871.0282494319265,1827.2215,1783.414750568074,29.083571428571467,-87.58941379210806,1818.8907291666667,-66.80093555093562,-21.41000000000008,-625824.1499999999,,,
2023-09-27,1815.0,1814.0,1833.5,1802.8,20880.0,1821.954,1819.059,1829.644,1825.3366666666664,1813.9711666666667,1765.95575,1822.77706381484,1824.326032169796,20900.0,21048.7,18294.6,-1.5489683549556048,-0.2106847625817575,-2.676567184747695,60.88916896229805,59.685354074273555,63.29679873834702,44.713190589479254,1872.1129674443775,1829.644,1787.175032555623,28.78857142857146,-53.62961672088402,1823.4916666666663,-46.725571725571754,-8.170000000000073,-605286.1499999999,,,
2023-09-26,1828.0,1816.0,1834.88,1813.1,15762.0,1823.954,1819.65,1831.744,1825.5366666666664,1812.3275,1765.9606666666666,1824.3728935993563,1825.1521147433791,19224.4,20910.8,18241.2,-0.779221144022813,0.1238861355117043,-1.8062145590690344,64.69653930623294,59.083446630261314,75.9227246581762,40.926687636099686,1875.100215313585,1831.744,1788.3877846864152,28.725000000000023,-40.367358805177474,1827.1416666666669,-48.74240076290386,-2.5,-584406.1499999999,,,
2023-09-25,1847.5,1832.38,1848.0,1826.59,13979.0,1826.1420000000005,1820.046,1833.5105000000003,1825.436,1810.9041666666667,1765.8445833333333,1825.8952378901483,1825.8842839228496,19070.0,20551.4,18900.6,0.0109539672987466,0.3496629553953337,-0.6774179761931741,69.10821852275897,56.2769002922755,94.77085498372593,44.373663958956826,1877.044380562664,1833.5105000000003,1789.9766194373367,28.430000000000017,9.876590077223115,1825.83875,-36.60046978432622,-5.619999999999891,-568644.1499999999,,,
2023-09-22,1805.63,1849.0,1849.96,1792.41,34390.0,1825.506,1819.025,1833.64,1824.4566666666667,1809.0995,1765.7414166666667,1824.7161902338116,1825.3646266366777,22786.0,20746.1,20254.25,-0.6484364028658547,0.4343402024194804,-2.1655532105706703,65.08384545565609,49.86124117703376,95.52905401290072,46.21515718229584,1877.175129916474,1833.64,1790.1048700835258,27.629285714285725,-12.78262383688628,1822.695625,-20.0,-12.0,-554665.1499999999,,,
2023-09-21,1818.01,1798.39,1822.0,1798.39,19489.0,1812.104,1815.975,1832.439,1823.9566666666667,1806.4661666666664,1765.3330833333334,1820.3009520945047,1823.4737967676117,21594.2,18528.3,19476.3,-3.1728446731069653,0.7050343537408142,-7.755758053695559,48.249468807184776,42.2499390377226,60.24852834610914,36.062883760321874,1875.5128137082213,1832.439,1789.3651862917784,25.58214285714288,-96.25546307073968,1819.2402083333336,-76.25771460632123,-60.309999999999945,-589055.1499999999,,,
2023-09-20,1822.0,1824.0,1830.0,1818.05,12502.0,1816.164,1819.936,1833.3345,1826.5103333333336,1805.0548333333336,1765.2631666666666,1824.2847615662329,1825.4805005090209,21197.4,18277.6,19804.6,-1.1957389427877845,1.674504110452759,-5.740486106481086,53.42644201674724,39.250174152991505,81.7789777442587,43.12858508604207,1874.111230451545,1833.3345,1792.557769548455,25.141428571428605,-33.9040846081717,1824.0045833333336,-52.30970637740791,-42.0,-569566.1499999999,,,
2023-09-19,1822.2,1826.94,1829.0,1808.0,14990.0,1815.346,1823.6359999999995,1830.8344999999997,1828.7196666666669,1803.4611666666667,1764.9114999999997,1824.336536396457,1825.5989405497423,22597.2,18139.5,20175.1,-1.2624041532851606,2.3920648737628945,-7.30893805409611,42.079961532583546,32.162040221113635,61.91580415552336,41.62149694383579,1879.4066889129117,1830.8344999999997,1782.2623110870877,25.644285714285747,-32.608955890919454,1821.2526041666663,-49.560501215634915,-24.1099999999999,-557064.1499999999,,,
2023-09-18,1776.31,1829.2,1829.5,1773.0,32559.0,1813.95,1826.812,1828.8875000000005,1830.8216666666667,1801.5296666666663,1764.4185833333331,1823.863179377631,1825.4916557937215,22032.8,18206.4,20758.1,-1.6284764160902796,3.305682130524908,-9.868317093230376,30.970699242491964,27.203079565378683,38.50593859671853,43.70698970596603,1881.102207294946,1828.8875000000005,1776.6727927050547,25.86857142857145,-57.25936708114282,1820.7963541666663,-47.44716663549652,-17.799999999999955,-542074.1499999999,,,
2023-09-15,1819.0,1781.99,1819.78,1781.3,28431.0,1812.5440000000003,1830.4919999999995,1826.9774999999995,1832.7793333333336,1799.5263333333337,1763.9970833333332,1822.892848355382,1825.1949882572192,18706.2,17337.6,20075.75,-2.302139901836881,4.539221767178705,-13.682723338031172,16.453913480436654,25.319269726822043,-1.2767990123341235,31.728514277831422,1881.870098245185,1826.9774999999995,1772.0849017548142,24.767142857142876,-101.16607286685644,1819.778229166667,-99.3004866180048,-74.00999999999999,-574633.1499999999,,,
2023-09-14,1822.53,1818.69,1826.98,1806.0,17505.0,1819.846,1837.3980000000004,1828.0075,1836.4953333333333,1798.757,1763.937666666667,1830.3297298745424,1828.651387317797,15462.4,15809.0,19505.35,1.6783425567459744,6.249562184432601,-9.142439255373253,24.28294634522242,29.751947850014737,13.344943335637788,47.34083030354276,1880.0446211125895,1828.0075,1775.9703788874108,27.275714285714297,-39.01291888388099,1827.036875,-81.0819039886328,-32.63999999999987,-546202.1499999999,,,
2023-09-13,1829.92,1819.91,1829.92,1800.05,19501.0,1823.708,1840.229,1828.4755,1838.488,1797.5031666666666,1763.5598333333337,1832.4460443971864,1829.4482983032208,15357.8,15540.5,19494.6,2.997746093966498,7.392367091354257,-8.789241994775518,24.758378711725182,32.48644860241089,9.302238930353766,51.43561600254519,1880.327820447513,1828.4755,1776.623179552487,28.045714285714293,-41.74914494875707,1829.9292708333337,-79.84370242565703,-15.059999999999944,-528697.1499999999,,,
2023-09-12,1826.6,1819.96,1826.98,1816.02,12168.0,1831.926,1843.8379999999995,1828.48,1840.491,1796.2380000000005,1763.1855833333334,1834.725325196675,1830.2113621674785,13681.8,15571.6,19178.75,4.513963029197157,8.491022340701196,-7.954118623008078,24.70797738039282,36.35048354775374,1.4229650456709777,63.680200023812375,1880.3292060539327,1828.48,1776.6307939460678,29.76928571428571,-28.45973099983903,1832.315625,-63.61870852888812,-5.019999999999982,-509196.1499999999,,,
2023-09-11,1808.0,1822.17,1840.0,1808.0,15926.0,1839.674,1846.975,1828.131,1842.792333333333,1795.8668333333333,1762.432583333333,1837.4099297778887,1831.0314711408764,14380.0,17249.8,19311.25,6.378458637012727,9.485287168577203,-6.213657063128956,28.74948344617998,42.1717366314342,1.904977075671539,59.50381042443125,1880.3145613963063,1828.131,1775.9474386036934,31.12357142857143,-19.18295765075568,1836.574375,-59.463035019455134,5.870000000000118,-497028.1499999999,,,
2023-09-08,1834.94,1818.5,1834.94,1814.95,12212.0,1848.44,1848.2550000000003,1827.1725,1844.7393333333337,1794.7473333333332,1761.7645,1840.180826101141,1831.7403888321464,15969.0,19762.4,19701.5,8.440437268994856,10.261994301468324,-3.643114064946936,33.275740320785076,48.88286322406131,2.0614945142326064,57.677275265214966,1880.508571678624,1827.1725,1773.8364283213757,31.090714285714284,-18.098154492356915,1841.5978125,-62.31906614785987,44.5,-512954.1499999999,,,
2023-09-07,1852.6,1838.0,1856.89,1831.19,16982.0,1854.95,1848.903,1827.9475,1847.356,1793.2203333333334,1761.21025,1844.122794483167,1832.7996199387185,16155.6,20424.3,20430.2,11.323174544448648,10.71738355958669,1.211581969723916,47.182421067421686,56.68642467569943,28.174413850866216,60.34230971435251,1881.2033641693392,1827.9475,1774.6916358306603,31.15285714285715,32.22043134546,1845.9314583333337,-47.14396887159528,50.0,-500742.1499999999,,,
2023-09-06,1858.0,1861.0,1866.66,1849.01,11121.0,1856.75,1846.733,1829.7975,1847.357,1790.9036666666666,1760.4845833333334,1845.2360298437425,1832.3835895338157,15723.2,21331.6,20502.9,12.852440309926806,10.5659358133712,4.573008993111209,63.68947178248701,61.4384264798383,68.19156238778442,59.48747480564356,1886.951628782129,1829.7975,1772.6433712178707,31.33785714285716,69.74651267436724,1848.5509375,-29.24513618677037,70.0,-483760.1499999999,,,
2023-09-05,1868.0,1858.7,1868.0,1856.8,15659.0,1855.75,1838.033,1831.2615,1846.2753333333335,1788.1536666666666,1759.6929166666666,1842.3698534516957,1830.0942766965209,17461.4,22210.7,20873.0,12.275576755174823,9.9943096892323,4.562534131885052,65.8323604230013,60.312903828513946,76.87127361197601,60.785953177257554,1893.0897756895172,1831.2615,1769.4332243104825,32.39500000000002,66.84200010601543,1846.0425,-31.035019455252822,56.11000000000013,-494881.1499999999,,,
