日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MACD_DIF,MACD_DEA,MACD_HIST,DAILY_KDJ_K,DAILY_KDJ_D,DAILY_KDJ_J,WEEKLY_KDJ_K,WEEKLY_KDJ_D,WEEKLY_KDJ_J,RSI,BOLL_UPPER,BOLL_MIDDLE,BOLL_LOWER,BBI,VOLUME_MA5,VOLUME_MA10,ATR
2023-08-18,52.66,51.6,53.35,51.6,15744,82645761.0,3.31,-2.31,-1.22,0.78,-1.6816337348441976,-0.8806730251360807,-1.601921419416234,8.79692647572104,19.233347957530164,-12.075916487897208,27.44684382682717,22.93481473399019,36.47090201250112,19.784172661870528,63.514578900082064,57.88449999999999,52.25442109991791,55.49197916666667,21068.4,20254.6,1.7985714285714292
2023-08-17,52.86,52.82,53.02,51.93,17073,89667155.0,2.06,-0.41,-0.22,0.84,-1.3767844508916838,-0.6804328477090514,-1.392703206365265,13.19538971358156,24.451558698434724,-9.316948256124777,27.44684382682717,22.93481473399019,36.47090201250112,23.79125095932467,63.160682061107494,58.3045,53.4483179388925,56.287395833333335,21873.8,20410.7,1.779285714285715
2023-08-16,53.72,53.04,54.4,53.01,15267,81784137.0,2.57,-1.83,-0.99,0.75,-1.0918781364520456,-0.5063449469133934,-1.1710663790773044,15.316223403370325,30.079643190861304,-14.21061617161164,27.44684382682717,22.93481473399019,36.47090201250112,30.294328786791112,62.73998467039695,58.620000000000005,54.50001532960306,57.08989583333334,21614.4,20059.2,1.8571428571428577
2023-08-15,56.04,54.03,56.46,53.7,26511,144267266.0,4.93,-3.5,-1.96,1.31,-0.7347522131279689,-0.3599616495287303,-0.7495811271984771,22.80503487932184,37.46135308460679,-6.507601531248056,27.44684382682717,22.93481473399019,36.47090201250112,29.655657062543938,62.083715029377544,58.9095,55.73528497062246,58.01541666666667,25673.0,19961.7,1.9007142857142865
2023-08-14,58.0,55.99,58.35,55.55,30747,173373382.0,4.79,-4.13,-2.41,1.52,-0.3690423660761013,-0.2662640086289206,-0.2055567148943613,32.18796847565351,44.789512187249265,6.984881052462001,27.44684382682717,22.93481473399019,36.47090201250112,38.87623386484435,61.343802862002214,59.14399999999999,56.94419713799777,58.9475,23143.6,18813.6,1.823571428571429
2023-08-11,60.7,58.4,61.04,58.3,19771,117582748.0,4.51,-3.79,-2.3,0.98,-0.0964593632415287,-0.2405694192671254,0.2882201120511935,44.80094005525238,51.090284043047134,32.222252079662866,25.919569361410687,20.678800187571703,36.40110770908866,54.146341463414615,61.06162739477137,59.2105,57.35937260522864,59.60104166666667,19440.8,17628.9,1.860714285714286
2023-08-10,60.87,60.7,61.71,60.43,15776,96166089.0,2.1,-0.48,-0.29,0.78,0.0074768965690239,-0.2765969332735246,0.5681476596850972,61.802952499330985,54.23495603694451,76.93894542410393,25.919569361410687,20.678800187571703,36.40110770908866,52.77337559429478,61.064343671703874,59.2075,57.35065632829613,59.76500000000001,18947.6,17430.8,1.887857142857143
2023-08-09,59.0,60.99,61.87,58.92,35560,215929446.0,4.97,2.8,1.66,1.75,-0.0941532139501433,-0.3476153907341617,0.5069243535680369,57.74298916030746,50.45095780575128,72.32705186941983,25.919569361410687,20.678800187571703,36.40110770908866,57.04545454545453,60.924723272791155,59.169,57.41327672720884,59.46874999999999,18504.0,17611.7,2.025714285714286
2023-08-08,58.88,59.33,59.35,57.98,13864,81467987.0,2.33,0.85,0.5,0.68,-0.2520279628098834,-0.4109809349301663,0.3179059442405659,46.9189333891731,46.80494212847319,47.1469159105729,25.919569361410687,20.678800187571703,36.40110770908866,52.11148648648648,60.66346753342053,59.105,57.546532466579464,59.18791666666667,14250.4,16440.9,2.140714285714286
2023-08-07,59.39,58.83,59.76,58.48,12233,71977892.0,2.15,-1.14,-0.68,0.6,-0.2808495082590809,-0.4507191779602371,0.3397393394023122,45.874150791975005,46.74794649812324,44.126559379678525,25.919569361410687,20.678800187571703,36.40110770908866,50.48034934497816,60.686419604449725,59.117,57.54758039555029,59.2553125,14483.6,17732.5,2.1792857142857147
