日期,开盘,收盘,最高,最低,成交量
2025-02-17,33.1,32.7,33.4,32.33,295679.0
2025-02-18,33.09,32.68,33.53,32.4,365556.0
2025-02-19,32.3,32.69,32.76,31.86,257864.0
2025-02-20,32.5,32.33,32.81,32.11,200949.0
2025-02-21,32.36,32.64,32.89,32.23,255408.0
2025-02-24,32.64,32.53,32.95,32.25,225080.0
2025-02-25,32.2,32.6,33.5,32.11,297421.0
2025-02-26,32.46,33.02,33.12,32.35,299081.0
2025-02-27,33.02,33.43,34.2,32.71,451497.0
2025-02-28,33.12,32.42,33.65,32.28,349847.0
2025-03-03,32.52,34.12,34.39,32.5,638332.0
2025-03-04,33.75,33.19,33.75,32.7,361118.0
2025-03-05,33.2,32.82,33.24,32.5,220251.0
2025-03-06,32.88,33.26,33.33,32.8,248601.0
2025-03-07,33.25,33.11,33.87,32.95,322324.0
2025-03-10,33.18,33.07,33.85,32.75,210663.0
2025-03-11,32.73,32.78,32.78,32.21,231461.0
2025-03-12,32.72,32.49,32.95,32.4,158288.0
2025-03-13,32.49,32.09,32.62,31.9,198905.0
2025-03-14,32.2,32.62,32.63,32.16,229151.0
2025-03-17,32.72,32.91,33.2,32.51,230925.0
2025-03-18,33.18,32.81,33.29,32.7,166787.0
2025-03-19,32.67,32.41,32.7,32.26,164276.0
2025-03-20,32.16,32.17,32.4,32.1,118709.0
2025-03-21,32.06,31.47,32.23,31.4,176544.0
2025-03-24,31.38,31.17,31.5,30.75,162747.0
2025-03-25,31.2,31.22,31.4,31.0,100394.0
2025-03-26,31.24,31.25,31.45,31.13,99079.0
2025-03-27,31.0,30.99,31.24,30.55,126952.0
2025-03-28,31.08,30.56,31.12,30.52,109710.0
2025-03-31,30.45,30.32,30.6,29.92,124417.0
2025-04-01,30.32,30.55,30.71,30.15,108802.0
2025-04-02,30.55,30.63,30.85,30.33,90632.0
2025-04-03,30.2,30.26,30.61,30.18,85491.0
2025-04-07,28.0,27.23,28.77,27.23,240405.0
2025-04-08,26.85,27.07,27.7,26.57,216870.0
2025-04-09,26.35,27.07,27.25,25.57,268806.0
2025-04-10,27.88,27.56,27.98,27.44,213071.0
2025-04-11,27.25,27.75,27.95,27.23,153472.0
2025-04-14,28.15,28.06,28.4,28.02,140652.0
2025-04-15,28.18,27.95,28.31,27.86,95226.0
2025-04-16,27.95,27.55,27.95,27.24,116786.0
2025-04-17,27.45,27.46,27.68,27.32,77807.0
2025-04-18,27.46,27.53,27.64,27.2,66061.0
2025-04-21,27.45,27.71,27.77,27.28,82825.0
2025-04-22,27.64,27.48,27.85,27.38,95435.0
2025-04-23,27.64,27.59,27.83,27.36,95922.0
2025-04-24,28.8,28.76,29.77,28.58,457804.0
2025-04-25,28.69,28.79,29.16,28.5,215322.0
2025-04-28,28.5,28.12,28.6,28.08,147095.0
2025-04-29,28.0,28.6,28.65,27.98,140632.0
2025-04-30,28.6,28.81,29.25,28.56,177464.0
2025-05-06,28.78,29.13,29.25,28.78,168519.0
2025-05-07,29.45,28.98,29.5,28.82,156263.0
2025-05-08,28.85,29.4,29.6,28.77,185436.0
2025-05-09,29.34,29.15,29.4,29.05,111677.0
2025-05-12,29.31,29.73,29.75,29.16,183554.0
2025-05-13,29.76,29.81,30.2,29.6,206662.0
2025-05-14,29.71,30.23,30.35,29.62,256260.0
2025-05-15,30.03,29.39,30.08,29.33,172984.0
2025-05-16,29.2,29.15,29.59,29.15,110883.0
2025-05-19,29.0,29.29,29.34,28.84,101274.0
2025-05-20,29.3,29.29,29.45,29.0,97597.0
2025-05-21,29.23,29.53,29.92,29.15,205532.0
2025-05-22,29.5,29.6,30.11,29.37,233161.0
2025-05-23,29.59,30.17,31.2,29.54,419645.0
2025-05-26,30.02,29.59,30.03,29.29,210504.0
2025-05-27,29.57,29.88,30.33,29.43,181124.0
2025-05-28,29.67,28.87,29.77,28.79,231160.0
2025-05-29,28.84,29.3,29.3,28.57,174615.0
2025-05-30,29.18,28.94,29.3,28.91,104539.0
2025-06-03,28.8,29.32,29.68,28.7,132828.0
2025-06-04,29.35,30.37,30.57,29.32,356259.0
2025-06-05,30.37,30.26,30.54,30.1,167899.0
2025-06-06,30.37,30.34,30.69,30.16,148853.0
2025-06-09,30.33,30.37,30.59,30.17,140104.0
2025-06-10,30.38,30.15,30.97,29.9,164439.0
2025-06-11,30.11,30.75,31.02,30.11,240120.0
2025-06-12,30.61,30.62,30.81,30.47,134886.0
2025-06-13,30.96,30.2,30.96,30.1,175839.0
2025-06-16,30.0,30.03,30.14,29.81,127568.0
2025-06-17,30.12,30.15,30.6,30.04,154412.0
2025-06-18,30.21,29.9,30.28,29.7,121132.0
2025-06-19,29.79,29.78,30.57,29.5,226385.0
2025-06-20,29.65,29.33,30.45,29.32,179680.0
2025-06-23,29.21,30.24,30.36,29.21,252732.0
2025-06-24,30.23,31.22,31.42,30.05,400053.0
2025-06-25,31.15,31.52,31.64,31.01,309232.0
2025-06-26,31.5,31.44,32.71,31.43,385353.0
2025-06-27,31.75,32.27,33.16,31.75,533878.0
2025-06-30,32.25,32.04,32.35,31.78,267705.0
2025-07-01,31.82,31.78,31.89,31.22,215908.0
2025-07-02,31.9,32.45,32.71,31.62,336681.0
2025-07-03,32.66,33.33,33.5,32.35,457756.0
2025-07-04,33.03,32.37,33.2,32.3,305768.0
2025-07-07,32.38,32.2,32.38,32.08,130745.0
2025-07-08,32.22,33.4,33.75,32.22,458778.0
2025-07-09,33.5,33.18,33.67,33.09,258702.0
2025-07-10,33.03,33.42,33.62,32.97,228814.0
2025-07-11,33.65,33.26,34.1,33.15,412079.0
2025-07-14,34.43,34.23,35.75,34.11,608521.0
2025-07-15,34.03,33.88,34.23,33.21,480851.0
2025-07-16,33.62,33.04,33.86,32.91,337194.0
2025-07-17,33.2,34.25,34.5,32.87,550771.0
2025-07-18,34.67,36.0,36.17,34.66,817624.0
2025-07-21,36.18,35.9,36.35,35.61,444576.0
2025-07-22,35.99,36.86,37.16,35.66,674529.0
2025-07-23,37.4,36.63,38.04,36.5,770840.0
2025-07-24,36.12,40.29,40.29,36.06,1167721.0
2025-07-25,41.05,41.89,42.94,40.91,1385851.0
2025-07-28,40.81,40.74,41.84,40.04,896288.0
2025-07-29,40.04,40.4,41.23,40.04,623873.0
2025-07-30,40.83,39.88,41.14,39.43,661252.0
2025-07-31,39.36,38.23,39.58,38.0,712289.0
2025-08-01,38.28,38.25,38.75,38.0,381599.0
2025-08-04,38.25,38.09,38.35,37.58,303691.0
2025-08-05,38.1,38.07,38.3,37.79,299827.0
2025-08-06,37.9,38.16,38.17,37.71,347556.0
2025-08-07,38.51,39.54,40.03,37.6,803978.0
2025-08-08,39.48,40.83,41.34,39.11,822206.0
2025-08-11,44.85,44.91,44.91,42.88,840142.0
2025-08-12,44.9,45.88,47.1,43.37,1540966.0
2025-08-13,44.92,44.74,45.47,44.1,994337.0
2025-08-14,44.76,43.03,45.2,42.96,787528.0
2025-08-15,43.05,43.77,43.99,43.01,537976.0
2025-08-18,44.9,44.46,45.37,44.0,698101.0
2025-08-19,43.9,43.88,44.9,43.6,553554.0
2025-08-20,42.88,43.04,43.42,42.01,699701.0
2025-08-21,42.86,42.64,43.41,42.5,393509.0
2025-08-22,42.19,43.1,43.28,42.04,471424.0
2025-08-25,43.2,43.84,44.46,43.18,698864.0
2025-08-26,43.84,43.91,44.56,43.2,527900.0
2025-08-27,44.46,42.77,44.88,42.75,676367.0
2025-08-28,41.88,42.8,42.8,41.3,584270.0
2025-08-29,42.8,43.96,44.6,42.8,699052.0
2025-09-01,43.99,43.86,44.19,43.08,513272.0
2025-09-02,44.02,42.58,44.59,42.53,586778.0
2025-09-03,42.53,42.12,44.4,41.8,525624.0
2025-09-04,41.92,42.66,43.94,41.82,638971.0
2025-09-05,42.24,46.35,46.78,41.92,1297055.0
2025-09-08,46.42,47.34,49.67,44.9,1331836.0
2025-09-09,46.5,46.24,48.09,45.86,866183.0
2025-09-10,43.74,43.93,44.72,43.16,884445.0
2025-09-11,43.8,43.93,44.12,43.1,569931.0
2025-09-12,43.94,44.03,44.91,43.36,583564.0
2025-09-15,44.04,45.31,45.95,44.04,664219.0
2025-09-16,45.42,44.49,45.8,43.81,469096.0
2025-09-17,44.37,44.79,45.45,43.75,438790.0
2025-09-18,44.5,43.15,44.5,42.55,508170.0
2025-09-19,43.18,45.01,46.0,43.18,933554.0
2025-09-22,45.21,43.87,45.22,43.3,571298.0
2025-09-23,43.4,42.82,44.43,42.01,483426.0
2025-09-24,42.71,43.34,44.0,42.01,458350.0
2025-09-25,43.47,44.69,45.4,43.47,738342.0
2025-09-26,44.1,44.77,46.76,43.79,782166.0
2025-09-29,45.15,46.44,46.65,45.0,874289.0
2025-09-30,46.38,47.57,48.0,45.89,854583.0
2025-10-09,49.68,51.33,52.2,48.6,1084994.0
2025-10-10,51.08,47.65,51.39,47.14,939766.0
2025-10-13,45.0,49.77,49.89,45.0,799661.0
2025-10-14,50.41,46.98,50.48,46.69,738811.0
2025-10-15,47.34,47.3,48.68,46.27,529931.0
2025-10-16,47.2,47.5,48.3,46.53,395056.0
2025-10-17,47.99,46.55,49.15,46.3,531112.0
2025-10-20,46.75,45.49,47.14,44.83,477440.0
2025-10-21,45.65,45.61,45.99,44.96,316722.0
2025-10-22,45.41,45.97,45.98,43.96,388166.0
2025-10-23,45.64,48.01,48.32,45.15,655917.0
2025-10-24,48.4,48.61,50.51,48.17,771994.0
2025-10-27,49.1,49.21,49.5,48.21,617117.0
2025-10-28,49.1,48.51,50.16,48.3,589166.0
2025-10-29,48.9,50.77,51.0,48.73,871984.0
2025-10-30,50.4,55.68,55.85,50.08,1814998.0
2025-10-31,55.63,53.4,56.92,53.4,1554427.0
2025-11-03,54.41,53.83,54.41,52.1,900881.0
2025-11-04,53.8,52.25,55.45,51.78,746826.0
2025-11-05,51.62,54.27,55.4,51.0,897653.0
2025-11-06,54.0,55.14,55.81,53.86,765851.0
2025-11-07,55.74,56.99,57.92,54.98,1021421.0
2025-11-10,58.2,57.51,60.0,56.44,1210066.0
2025-11-11,57.0,55.32,57.74,54.88,852649.0
2025-11-12,54.3,54.1,55.54,52.68,649748.0
2025-11-13,53.99,59.5,59.51,53.62,1429315.0
2025-11-14,58.0,56.61,58.86,56.0,975048.0
2025-11-17,58.29,62.2,62.27,58.28,1564950.0
2025-11-18,62.0,59.94,63.67,59.18,1267301.0
