SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,FISCAL_YEAR,STD_ITEM_CODE,STD_ITEM_NAME,AMOUNT,STD_REPORT_DATE
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004027999,少数股东权益,278341000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004028999,净资产,155053292000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004030001,股本,407000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004030002,储备,154774544000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004030999,股东权益,154774951000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004036999,总权益,155053292000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004037999,总权益及非流动负债,196971073000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-06-30 00:00:00,002,12-31,004039999,总权益及总负债,291556313000.0,2023-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004001002,物业厂房及设备,9722141000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004001004,无形资产,4291536000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004001009,递延税项资产,2347871000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004001017,长期投资,402784000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004001019,其他投资,7692981000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004001022,指定以公允价值记账之金融资产,58991776000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004001030,中长期存款,13068812000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004001997,非流动资产其他项目,15877018000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004001999,非流动资产合计,112394919000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004002001,存货,42595212000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004002003,应收帐款,11140264000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004002004,应收票据,283100000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004002005,预付款按金及其他应收款,15952534000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004002008,短期投资,1002508000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004002009,受限制存款及现金,4223933000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004002010,现金及等价物,26180952000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004002011,短期存款,34066141000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004002013,指定以公允价值记账之金融资产(流动),9992951000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004002020,贷款及垫款(流动),6364918000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004002999,流动资产合计,151802513000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004009999,总资产,264197432000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004011001,应付帐款,41584877000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004011003,应付税项,1673060000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004011008,其他应付款及应计费用,17756940000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004011009,预收款项,8357078000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004011010,短期贷款,1583363000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004011012,拨备(流动),5054347000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004011999,流动负债合计,76009665000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004013999,净流动资产,75792848000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004015999,总资产减流动负债,188187767000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004020001,长期贷款,20880846000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004020003,递延税项负债,1248149000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004020008,拨备(非流动),836313000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004020997,非流动负债其他项目,16848370000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004020999,非流动负债合计,39813678000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004025999,总负债,115823343000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004027999,少数股东权益,272589000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004028999,净资产,148374089000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004030001,股本,407000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004030002,储备,148101093000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004030999,股东权益,148101500000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004036999,总权益,148374089000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004037999,总权益及非流动负债,188187767000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2023-03-31 00:00:00,003,12-31,004039999,总权益及总负债,264197432000.0,2023-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004001002,物业厂房及设备,9138221000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004001004,无形资产,4629676000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004001009,递延税项资产,2278175000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004001017,长期投资,405371000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004001019,其他投资,7932192000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004001022,指定以公允价值记账之金融资产,55979974000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004001030,中长期存款,16788346000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004001997,非流动资产其他项目,15940461000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004001999,非流动资产合计,113092416000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004002001,存货,50437891000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004002003,应收帐款,11795074000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004002004,应收票据,40003000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004002005,预付款按金及其他应收款,18578491000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004002008,短期投资,,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004002009,受限制存款及现金,3956786000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004002010,现金及等价物,27607261000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004002011,短期存款,29874707000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004002013,指定以公允价值记账之金融资产(流动),10295019000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004002020,贷款及垫款(流动),7829563000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004002999,流动资产合计,160414795000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004009999,总资产,273507211000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004011001,应付帐款,53093543000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004011003,应付税项,1384133000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004011008,其他应付款及应计费用,18440716000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004011009,预收款项,9587959000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004011010,短期贷款,2150741000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004011012,拨备(流动),4970441000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004011999,流动负债合计,89627533000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004013999,净流动资产,70787262000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004015999,总资产减流动负债,183879678000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004020001,长期贷款,21493261000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004020003,递延税项负债,983256000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004020008,拨备(非流动),945270000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004020997,非流动负债其他项目,16534831000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004020999,非流动负债合计,39956618000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004025999,总负债,129584151000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004027999,少数股东权益,264602000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004028999,净资产,143923060000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004030001,股本,406000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004030002,储备,143658052000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004030999,股东权益,143658458000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004036999,总权益,143923060000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004037999,总权益及非流动负债,183879678000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-12-31 00:00:00,001,12-31,004039999,总权益及总负债,273507211000.0,2022-12-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004001002,物业厂房及设备,8466094000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004001004,无形资产,4939093000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004001009,递延税项资产,2384142000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004001017,长期投资,424424000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004001019,其他投资,9629519000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004001022,指定以公允价值记账之金融资产,52461430000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004001030,中长期存款,18386235000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004001997,非流动资产其他项目,16139458000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004001999,非流动资产合计,112830395000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004002001,存货,52997434000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004002003,应收帐款,14531181000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004002004,应收票据,728000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004002005,预付款按金及其他应收款,20637036000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004002008,短期投资,,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004002009,受限制存款及现金,3952510000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004002010,现金及等价物,28071099000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004002011,短期存款,26022205000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004002013,指定以公允价值记账之金融资产(流动),12370147000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004002020,贷款及垫款(流动),6707425000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004002999,流动资产合计,165289765000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004009999,总资产,278120160000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004011001,应付帐款,58946062000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004011003,应付税项,1565677000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004011008,其他应付款及应计费用,18177849000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004011009,预收款项,8644747000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004011010,短期贷款,2517215000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004011012,拨备(流动),4249379000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004011999,流动负债合计,94100929000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004013999,净流动资产,71188836000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004015999,总资产减流动负债,184019231000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004020001,长期贷款,23244484000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004020003,递延税项负债,942241000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004020008,拨备(非流动),820727000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004020997,非流动负债其他项目,17217656000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004020999,非流动负债合计,42225108000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004025999,总负债,136326037000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004027999,少数股东权益,276458000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004028999,净资产,141794123000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004030001,股本,407000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004030002,储备,141517258000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004030999,股东权益,141517665000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004036999,总权益,141794123000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004037999,总权益及非流动负债,184019231000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-09-30 00:00:00,004,12-31,004039999,总权益及总负债,278120160000.0,2022-09-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004001002,物业厂房及设备,7674223000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004001004,无形资产,5109034000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004001009,递延税项资产,2199688000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004001017,长期投资,402352000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004001019,其他投资,10020618000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004001022,指定以公允价值记账之金融资产,53424695000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004001030,中长期存款,18728439000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004001997,非流动资产其他项目,15863872000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004001999,非流动资产合计,113422921000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004002001,存货,57798719000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004002003,应收帐款,21259903000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004002004,应收票据,102603000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004002005,预付款按金及其他应收款,21730204000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004002008,短期投资,,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004002009,受限制存款及现金,3870437000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004002010,现金及等价物,28183101000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004002011,短期存款,28607263000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004002013,指定以公允价值记账之金融资产(流动),18107338000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004002999,流动资产合计,179659568000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004009999,总资产,293082489000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004011001,应付帐款,69680442000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004011003,应付税项,1390416000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004011008,其他应付款及应计费用,17535129000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004011009,预收款项,7823186000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004011010,短期贷款,7094778000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004011012,拨备(流动),3808279000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004011999,流动负债合计,107332230000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004013999,净流动资产,72327338000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004015999,总资产减流动负债,185750259000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004020001,长期贷款,25474316000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004020003,递延税项负债,1069330000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004020008,拨备(非流动),1100959000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004020997,非流动负债其他项目,17289309000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004020999,非流动负债合计,44933914000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004025999,总负债,152266144000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004027999,少数股东权益,263090000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004028999,净资产,140816345000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004030001,股本,406000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004030002,储备,140552849000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004030999,股东权益,140553255000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004036999,总权益,140816345000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004037999,总权益及非流动负债,185750259000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-06-30 00:00:00,002,12-31,004039999,总权益及总负债,293082489000.0,2022-06-30 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-03-31 00:00:00,003,12-31,004001002,物业厂房及设备,7223932000.0,2022-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-03-31 00:00:00,003,12-31,004001004,无形资产,5293058000.0,2022-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-03-31 00:00:00,003,12-31,004001009,递延税项资产,1915059000.0,2022-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-03-31 00:00:00,003,12-31,004001017,长期投资,372008000.0,2022-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-03-31 00:00:00,003,12-31,004001019,其他投资,10026620000.0,2022-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-03-31 00:00:00,003,12-31,004001022,指定以公允价值记账之金融资产,49122848000.0,2022-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-03-31 00:00:00,003,12-31,004001030,中长期存款,15862841000.0,2022-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-03-31 00:00:00,003,12-31,004001997,非流动资产其他项目,15967939000.0,2022-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-03-31 00:00:00,003,12-31,004001999,非流动资产合计,105784305000.0,2022-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-03-31 00:00:00,003,12-31,004002001,存货,56144700000.0,2022-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-03-31 00:00:00,003,12-31,004002003,应收帐款,17239735000.0,2022-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-03-31 00:00:00,003,12-31,004002004,应收票据,267201000.0,2022-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-03-31 00:00:00,003,12-31,004002005,预付款按金及其他应收款,25514715000.0,2022-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-03-31 00:00:00,003,12-31,004002008,短期投资,635415000.0,2022-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-03-31 00:00:00,003,12-31,004002009,受限制存款及现金,3547123000.0,2022-03-31 00:00:00
01810.HK,01810,小米集团-W,10932245,2022-03-31 00:00:00,003,12-31,004002010,现金及等价物,34714164000.0,2022-03-31 00:00:00
